kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_prad,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_depth_missing,koi_prad_missing,koi_srad_missing,koi_steff_missing,koi_slogg_missing,koi_period_log,koi_depth_log,koi_prad_log,koi_srad_log
K00836.01,FALSE POSITIVE,2.384052875,3.0918,1268.1,17.06,4794.0,4.58,0.701,15.836,0,0,0,0,0,1.2190740666219078,7.146063266816118,2.8936995479888394,0.5312163134137247
K00837.01,CONFIRMED,7.953547,2.6312,875.4,2.25,4768.0,4.536,0.779,15.66,0,0,0,0,0,2.1920497666247316,6.775822607721311,1.1786549963416462,0.5760514086836981
K00837.02,CONFIRMED,4.14451656,2.3421,391.8,1.48,4768.0,4.536,0.779,15.66,0,0,0,0,0,1.6379314018002642,5.973300576480311,0.9082585601768908,0.5760514086836981
K00838.01,FALSE POSITIVE,4.859386384,2.2757,6044.3,38.33,6072.0,4.47,0.988,15.311,0,0,0,0,0,1.7680448854781847,8.707036389609039,3.671987586443718,0.6871291082343823
K00850.01,CONFIRMED,10.526294577,2.5211,9768.0,8.24,5386.0,4.553,0.793,15.305,0,0,0,0,0,2.4446309102967687,9.186969385652942,2.2235418856535927,0.5838901946229959
K00851.01,CONFIRMED,4.583520948,2.7055,3812.1,5.39,5815.0,4.54,0.877,15.287,0,0,0,0,0,1.7198195716652758,8.246197785582378,1.8547342683894434,0.6296747576043717
K00852.01,CONFIRMED,3.76181843,3.5176,510.6,2.66,5653.0,4.472,0.949,15.257,0,0,0,0,0,1.5606296184003234,6.237543069704688,1.297463147413275,0.6673164205254237
K00853.01,CONFIRMED,8.20396958,2.9667,1024.4,3.01,5015.0,4.499,0.826,15.376,0,0,0,0,0,2.219634867082912,6.9328380593496,1.3887912413184778,0.6021277821727767
K00853.02,CONFIRMED,14.49645186,4.016,647.5,3.01,5015.0,4.499,0.826,15.376,0,0,0,0,0,2.7406110854627266,6.474662003756499,1.3887912413184778,0.6021277821727767
K00841.03,CONFIRMED,6.54626149,2.75,655.9,2.19,5251.0,4.581,0.817,15.855,0,0,0,0,0,2.021052273737908,6.487531799898427,1.1600209167967532,0.5971867894140341
K00842.01,CONFIRMED,12.71809866,3.0957,1149.4,2.31,4702.0,4.592,0.686,15.389,0,0,0,0,0,2.6187160310617643,7.047864986966783,1.1969481893889715,0.5223588595796638
K00842.02,CONFIRMED,36.06588163,4.3246,1563.8,2.64,4702.0,4.592,0.686,15.389,0,0,0,0,0,3.6126969138773304,7.3555132992805525,1.2919836816486494,0.5223588595796638
K00843.01,CONFIRMED,4.190425659,2.8589,2877.4,6.21,6073.0,4.392,1.135,15.27,0,0,0,0,0,1.646815709036313,7.964989863196268,1.9754689512968577,0.7584666466805878
K00844.01,CONFIRMED,3.709870784,3.0694,2020.3,4.35,5727.0,4.463,0.978,15.581,0,0,0,0,0,1.549660473257092,7.611496147752952,1.6770965609079151,0.6820862332005203
K00845.01,CONFIRMED,16.3297527,6.271,1187.5,3.75,5878.0,4.444,0.987,15.447,0,0,0,0,0,2.8524248335737634,7.080447286800249,1.55814461804655,0.6866259635696798
K00846.01,CONFIRMED,27.807566216,4.21587,25391.0,13.84,5862.0,4.584,0.785,15.482,0,0,0,0,0,3.3606380684714723,10.14218944276619,2.6973262377392344,0.5794184152316024
K00847.01,CONFIRMED,80.8723469,11.195,3604.6,7.59,5510.0,4.222,1.238,15.201,0,0,0,0,0,4.405161289155577,8.190243471376439,2.150598735996164,0.8055826098897335
K00848.01,FALSE POSITIVE,3.166465862,2.9381,4357.2,26.82,4968.0,4.575,0.704,15.999,0,0,0,0,0,1.42706816135882,8.37981440706282,3.325755186495297,0.532978428407124
K00118.01,CONFIRMED,24.99324319,5.9409,269.6,2.29,5718.0,4.181,1.317,12.377,0,0,0,0,0,3.257836626939831,5.600641715736688,1.1908875647772805,0.8402732454502391
K00849.01,CONFIRMED,10.35533116,3.1775,750.6,2.47,5501.0,4.462,0.918,15.018,0,0,0,0,0,2.4296873393770797,6.622204267539311,1.244154593958768,0.6512829764612464
K00867.01,CONFIRMED,16.08518937,3.984,1442.4,3.68,5239.0,4.523,0.826,15.219,0,0,0,0,0,2.8382119694976335,7.274756720638173,1.5432981099295553,0.6021277821727767
K00868.01,CANDIDATE,235.9986399,8.2284,20715.0,10.59,4245.0,4.627,0.657,15.172,0,0,0,0,0,5.4680544023000985,9.938661627543782,2.4501426573516603,0.5050087384444258
K00869.01,CONFIRMED,7.49018305,2.7297,1123.6,2.56,5103.0,4.562,0.787,15.599,0,0,0,0,0,2.138910560750428,7.025182695858101,1.269760544863939,0.5805382361772911
K00869.02,CONFIRMED,36.2761238,4.7865,1572.6,3.03,5103.0,4.562,0.787,15.599,0,0,0,0,0,3.6183530090896934,7.361121267074849,1.3937663759585917,0.5805382361772911
K00869.03,CONFIRMED,17.46087931,2.2641,812.4,2.32,5103.0,4.562,0.787,15.599,0,0,0,0,0,2.9156538612013834,6.701222993473124,1.199964782928397,0.5805382361772911
K00854.01,CONFIRMED,56.0560754,4.685,1626.0,1.94,3593.0,4.757,0.491,15.849,0,0,0,0,0,4.04403456318855,7.394493107219038,1.0784095813505903,0.3994470357826014
K00855.01,CONFIRMED,41.408316686,5.0264,22839.0,11.38,5522.0,4.586,0.747,15.196,0,0,0,0,0,3.747344491258075,10.036268663769947,2.5160822672564502,0.5579000311519196
K00856.01,CANDIDATE,39.74893077,7.3051,15179.0,14.21,6122.0,4.487,0.964,15.344,0,0,0,0,0,3.707429600569623,9.627734050949622,2.7219531062712017,0.6749832099322741
K00857.01,CONFIRMED,5.715425977,2.5242,908.1,2.47,5237.0,4.572,0.826,15.086,0,0,0,0,0,1.9044072645975834,6.8124550991278126,1.244154593958768,0.6021277821727767
K00119.01,CONFIRMED,49.18394185,11.3364,1646.2,8.2,5626.0,3.907,2.057,12.654,0,0,0,0,0,3.9156950920579185,7.4068321557135794,2.2192034840549946,1.1174340429086973
K00857.02,CONFIRMED,20.0261412,1.611,421.2,2.28,5237.0,4.572,0.826,15.086,0,0,0,0,0,3.045766482626192,6.0454791354142206,1.1878434223960523,0.6021277821727767
K00858.01,CANDIDATE,13.61014819,2.594,5732.9,19.02,5697.0,4.46,0.903,15.06,0,0,0,0,0,2.681716368763871,8.654151206458662,2.9967317738870745,0.6434315883140125
K00859.01,FALSE POSITIVE,10.44331991,2.743,1159.8,2.66,4947.0,4.516,0.802,15.546,0,0,0,0,0,2.4374061457742955,7.056864701569978,1.297463147413275,0.5888971591861462
K00861.01,CONFIRMED,2.237489571,1.8119,315.8,1.41,5265.0,4.58,0.81,15.001,0,0,0,0,0,1.1747982057077264,5.758270659940271,0.8796267475025636,0.5933268452777344
K00862.01,FALSE POSITIVE,5.851520671,3.11058,33004.0,14.62,5532.0,4.53,0.806,15.33,0,0,0,0,0,1.9244706234031435,10.404414344122872,2.7485521444115397,0.5911144549947938
K00863.01,CONFIRMED,3.167893418,2.1814,781.2,2.62,5895.0,4.503,0.94,15.533,0,0,0,0,0,1.4274107326269885,6.662110462321413,1.2864740258376797,0.6626879730752367
K00864.01,CONFIRMED,4.311780262,2.7251,1154.0,3.11,5527.0,4.484,0.927,15.604,0,0,0,0,0,1.6699270449781607,7.051855622955894,1.4134230285081433,0.6559643894322293
K00864.02,CONFIRMED,20.0504494,4.556,840.9,2.69,5527.0,4.484,0.927,15.604,0,0,0,0,0,3.0469219090691464,6.735661242343618,1.3056264580524357,0.6559643894322293
K00864.03,CONFIRMED,9.76734503,1.6585,569.1,2.67,5527.0,4.484,0.927,15.604,0,0,0,0,0,2.3765179454580667,6.3458117840375365,1.3001916620664788,0.6559643894322293
K00865.01,CANDIDATE,119.0207044,8.1405,7430.5,8.98,5453.0,4.342,1.062,15.085,0,0,0,0,0,4.787664264565974,8.913483001588949,2.300583090323373,0.7236763855947682
K00119.02,CONFIRMED,190.3200468,15.284,1141.7,7.78,5626.0,3.907,2.057,12.654,0,0,0,0,0,5.2539476634284155,7.041149162152668,2.172476407647025,1.1174340429086973
K00866.01,FALSE POSITIVE,2.861159894,1.8832,1014.3,4.37,6126.0,4.458,1.021,15.618,0,0,0,0,0,1.3509676290120343,6.922939414307177,1.6808279085207734,0.7035924384214839
K00880.01,CONFIRMED,26.44439337,3.9783,1843.5,3.91,5427.0,4.463,0.929,15.158,0,0,0,0,0,3.31216189827788,7.5199635170367305,1.5912739418064292,0.6570017339235921
K00880.02,CONFIRMED,51.53997972,6.3994,3644.3,5.51,5427.0,4.463,0.929,15.158,0,0,0,0,0,3.961574398265694,8.201193945582675,1.873339456220478,0.6570017339235921
K00880.03,CONFIRMED,5.902245782,2.9003,702.3,2.43,5427.0,4.463,0.929,15.158,0,0,0,0,0,1.9318468342996777,6.555783543313972,1.2325602611778486,0.6570017339235921
K00880.04,CONFIRMED,2.382951591,1.8876,391.6,1.86,5427.0,4.463,0.929,15.158,0,0,0,0,0,1.2187485802075702,5.972791281842361,1.0508216248317612,0.6570017339235921
K00881.01,CONFIRMED,21.02250608,4.1072,1772.5,3.07,5067.0,4.585,0.75,15.859,0,0,0,0,0,3.092064934083056,7.480710274213677,1.4036429994545037,0.5596157879354227
K00869.04,CONFIRMED,3.219814777,2.0642,488.2,1.69,5103.0,4.562,0.787,15.599,0,0,0,0,0,1.43979123537849,6.192771403813017,0.9895411936137477,0.5805382361772911
K00870.01,CONFIRMED,5.912273234,2.3254,961.4,1.73,4072.0,4.696,0.57,15.036,0,0,0,0,0,1.933298561102394,6.869430164660469,1.0043016091968684,0.4510756193602167
K00870.02,CONFIRMED,8.98581901,2.8606,881.3,1.65,4072.0,4.696,0.57,15.036,0,0,0,0,0,2.3011659875400454,6.782532134228059,0.9745596399981308,0.4510756193602167
K00871.01,CANDIDATE,12.940668656,2.4845,42450.0,22.94,5875.0,4.572,0.809,15.215,0,0,0,0,0,2.6348103708965023,10.65610574858806,3.1755507001298273,0.5927742064131581
K00120.01,FALSE POSITIVE,20.5452375,2.517,218.5,2.41,5670.0,4.206,1.264,12.003,0,0,0,0,0,3.0701547944463567,5.391352232515226,1.2267122912954256,0.8171331603409365
K00872.01,CONFIRMED,33.60123371,4.4056,7425.9,8.46,5149.0,4.447,0.93,15.262,0,0,0,0,0,3.5438893377863874,8.912863823191953,2.247072383063787,0.6575200029167942
K00872.02,CONFIRMED,6.76652928,2.9004,450.7,1.97,5149.0,4.447,0.93,15.262,0,0,0,0,0,2.049823382476702,6.113018242660559,1.0885619528146082,0.6575200029167942
K00873.01,CONFIRMED,4.347288783,2.1024,451.6,2.36,5754.0,4.345,1.122,15.024,0,0,0,0,0,1.6765896629241266,6.115008733199437,1.2119409739751128,0.7523590401917915
K00874.01,CONFIRMED,4.601811819,2.2607,755.9,2.35,4986.0,4.496,0.833,15.024,0,0,0,0,0,1.7230900845207557,6.6292311443151215,1.208960345836975,0.6059539688575679
K00874.02,CONFIRMED,11.18719905,3.252,353.6,1.55,4986.0,4.496,0.833,15.024,0,0,0,0,0,2.500386142685747,5.870990393640108,0.9360933591703348,0.6059539688575679
K00875.01,CONFIRMED,4.220965778,3.0854,2260.0,2.62,3837.0,4.747,0.517,15.692,0,0,0,0,0,1.6526823997239224,7.72356247227797,1.2864740258376797,0.4167347003663952
K00876.01,FALSE POSITIVE,6.998099523,2.0488,20285.0,588.66,5612.0,4.566,0.829,15.877,0,0,0,0,0,2.0792039538330784,9.91768627193594,6.379546099605266,0.6037693694087286
K00877.01,CONFIRMED,5.95489993,2.3892,1410.7,2.33,4261.0,4.641,0.633,15.019,0,0,0,0,0,1.939446437061974,7.252549930890154,1.2029723039923526,0.4904188139883281
K00877.02,CONFIRMED,12.03987488,2.7363,1250.6,2.18,4261.0,4.641,0.633,15.019,0,0,0,0,0,2.5680119613604493,7.132178011794727,1.1568811967920856,0.4904188139883281
K00877.03,CONFIRMED,20.83762895,2.3734,439.0,1.42,4261.0,4.641,0.633,15.019,0,0,0,0,0,3.0836345804227063,6.0867747269123065,0.8837675401685949,0.4904188139883281
K00121.01,FALSE POSITIVE,8.8111022,5.0683,401.1,63.66,6200.0,3.8,2.404,12.759,0,0,0,0,0,2.283514622006012,5.996700813903228,4.169142772297287,1.2249512107111276
K00878.01,CONFIRMED,23.58917143,5.073,1200.7,3.16,4919.0,4.566,0.721,15.316,0,0,0,0,0,3.2023061602557625,7.091492499917254,1.425515074273172,0.5429055172294024
K00123.01,CONFIRMED,6.481633073,3.784,298.5,2.54,5945.0,4.213,1.302,12.365,0,0,0,0,0,2.0124510934242728,5.702114417555504,1.264126727145683,0.833778310299691
K00892.01,CONFIRMED,10.37168928,3.035,1254.9,3.2,5121.0,4.457,0.888,15.193,0,0,0,0,0,2.4311268701653788,7.135607726024081,1.4350845252893227,0.635518067723309
K00892.02,CONFIRMED,3.96996298,1.1757,299.2,1.78,5121.0,4.457,0.888,15.193,0,0,0,0,0,1.6034123913886429,5.704448919199361,1.0224509277025458,0.635518067723309
K00893.01,CONFIRMED,4.40841331,5.012,549.4,2.66,6007.0,4.457,0.961,15.662,0,0,0,0,0,1.6879557614860512,6.310645286619134,1.297463147413275,0.6734545472142092
K00894.01,FALSE POSITIVE,7.9426176,6.703,1590.7,4.68,5811.0,4.521,0.926,15.26,0,0,0,0,0,2.190828342749498,7.372557906435809,1.7369512327330598,0.6554453133759338
K00881.02,CONFIRMED,226.8904775,7.558,3136.4,4.53,5067.0,4.585,0.75,15.859,0,0,0,0,0,5.4288651517016255,8.05114971042214,1.7101878155342436,0.5596157879354227
K00882.01,FALSE POSITIVE,1.956811408,2.1958,24905.0,21.58,5209.0,4.657,0.603,15.533,0,0,0,0,0,1.0841114606828932,10.122864017281094,3.1170645587215158,0.47187687362741587
K00883.01,CANDIDATE,2.688899233,2.11275,37492.0,12.04,4820.0,4.667,0.639,15.766,0,0,0,0,0,1.305328102708798,10.531909527867445,2.5680215564985067,0.4940862997616926
K00884.01,CONFIRMED,9.439459486,2.8979,3036.1,4.16,5097.0,4.597,0.779,15.067,0,0,0,0,0,2.345592807742558,8.01865839173448,1.6409365794934714,0.5760514086836981
K00122.01,CONFIRMED,11.523067458,3.8757,507.3,3.13,5644.0,4.162,1.411,12.346,0,0,0,0,0,2.527572340295807,6.231071824452857,1.4182774069729414,0.880041599199034
K00884.02,CONFIRMED,20.47748843,2.8364,1382.4,2.92,5097.0,4.597,0.779,15.067,0,0,0,0,0,3.0670053368266355,7.232299516166484,1.366091653802371,0.5760514086836981
K00884.03,CONFIRMED,3.336123113,1.9616,516.3,1.74,5097.0,4.597,0.779,15.067,0,0,0,0,0,1.4669806569538224,6.248622977009469,1.007957920399979,0.5760514086836981
K00886.01,CONFIRMED,8.01078456,2.312,1333.6,1.72,3713.0,4.779,0.47,15.847,0,0,0,0,0,2.198422144410877,7.1963869004695065,1.000631880307906,0.3852624007906449
K00886.02,CONFIRMED,12.07134205,4.3224,759.2,1.29,3713.0,4.779,0.47,15.847,0,0,0,0,0,2.570422204078573,6.633581556555148,0.8285518175661483,0.3852624007906449
K00886.03,CONFIRMED,20.99587872,2.6333,767.3,1.3,3713.0,4.779,0.47,15.847,0,0,0,0,0,3.090855104900599,6.644180281873589,0.832909122935104,0.3852624007906449
K00887.01,CONFIRMED,7.41113177,2.5242,620.5,2.45,5849.0,4.517,0.919,15.031,0,0,0,0,0,2.129556039246836,6.432135910950766,1.2383742310432684,0.6518042170255629
K00888.01,FALSE POSITIVE,1.000747038,0.9967,1823.5,4.14,5472.0,4.499,0.79,15.419,0,0,0,0,0,0.6935206298190895,7.509061255876502,1.6370530794670737,0.5822156198526637
K00889.01,CONFIRMED,8.884922995,2.07004,16053.0,10.51,5332.0,4.5,0.843,15.264,0,0,0,0,0,2.2910106665062484,9.683713318691522,2.443216222733791,0.6113946786876863
K00890.01,CONFIRMED,8.09888906,4.20241,6911.1,8.95,6214.0,4.442,1.076,15.261,0,0,0,0,0,2.2081523247515924,8.841028777971829,2.2975725511705014,0.7304429653036423
K00891.01,CONFIRMED,10.00653012,5.344,936.1,3.52,6063.0,4.47,1.001,15.063,0,0,0,0,0,2.398488743932262,6.842790000129778,1.5085119938441398,0.6936470556015963
K00012.01,CONFIRMED,17.855221681,7.41287,9065.2,13.16,6823.0,4.308,1.367,11.353,0,0,0,0,0,2.9367898877878513,9.112308491703088,2.6504210882655737,0.8616233305318468
K00901.01,CANDIDATE,12.732624065,2.2083,6465.7,4.87,3950.0,4.721,0.541,15.75,0,0,0,0,0,2.619774320601256,8.7744212110092,1.769854633840005,0.4324315563379787
K00902.01,CANDIDATE,83.92494032,6.7904,7958.7,4.78,3960.0,4.746,0.509,15.754,0,0,0,0,0,4.441767811308691,8.982146589685991,1.7544036826842861,0.4114471797857119
K00903.01,CONFIRMED,5.007316661,4.2362,6932.3,6.96,5865.0,4.563,0.827,15.813,0,0,0,0,0,1.7929781698107325,8.844091169317435,2.0744289998562917,0.6026752773958697
K00904.01,CONFIRMED,2.211116989,1.6485,724.2,1.85,4500.0,4.656,0.646,15.791,0,0,0,0,0,1.166618848264921,6.586447478880696,1.0473189942805592,0.4983481022548781
K00904.02,CONFIRMED,27.9541337,3.95,942.5,1.9,4500.0,4.656,0.646,15.791,0,0,0,0,0,3.365712981390597,6.849596364808605,1.0647107369924282,0.4983481022548781
K00124.01,CONFIRMED,12.69104387,3.7727,252.1,2.57,5869.0,4.024,1.626,12.935,0,0,0,0,0,2.6167418869412775,5.533784667551078,1.2725655957915476,0.9654617758806043
K00895.01,FALSE POSITIVE,4.409409243,3.8636,12861.0,10.95,5600.0,4.368,0.975,15.403,0,0,0,0,0,1.688139889668582,9.462032506694808,2.4807312783775197,0.6805683983530851
K00896.01,CONFIRMED,16.23947096,4.0374,2590.7,4.14,5191.0,4.564,0.837,15.258,0,0,0,0,0,2.847201577989756,7.860069310032948,1.6370530794670737,0.6081338062329886
K00896.02,CONFIRMED,6.308201629,2.9785,1328.5,2.96,5191.0,4.564,0.837,15.258,0,0,0,0,0,1.988997228310309,7.1925582106830745,1.3762440252663892,0.6081338062329886
K00897.01,CONFIRMED,2.052349884,2.0778,14281.0,13.12,5855.0,4.393,1.08,15.257,0,0,0,0,0,1.1159117477426646,9.566755282109055,2.647592232065096,0.7323678937132266
K00898.01,CONFIRMED,9.7704486,2.4517,1897.8,2.23,3906.0,4.73,0.509,15.777,0,0,0,0,0,2.376806143039936,7.548977386677163,1.172482137234565,0.4114471797857119
K00898.02,CONFIRMED,5.169804269,2.153,1037.4,1.66,3906.0,4.73,0.509,15.777,0,0,0,0,0,1.8196671143995242,6.945436345949826,0.9783261227936076,0.4114471797857119
K00123.02,CONFIRMED,21.22261195,6.5093,366.0,2.48,5945.0,4.213,1.302,12.365,0,0,0,0,0,3.101110326808033,5.905361848054571,1.247032293786383,0.833778310299691
K00898.03,CONFIRMED,20.09017037,4.154,1432.1,2.25,3906.0,4.73,0.509,15.777,0,0,0,0,0,3.0488070726941854,7.267595209064026,1.1786549963416462,0.4114471797857119
K00899.01,CONFIRMED,7.11373257,2.1764,807.6,1.16,3561.0,4.855,0.411,15.234,0,0,0,0,0,2.0935580051580267,6.695304357206671,0.7701082216960736,0.34429867287067695
K00899.02,CONFIRMED,3.306551643,1.8177,509.2,0.91,3561.0,4.855,0.411,15.234,0,0,0,0,0,1.4601375010479398,6.234802805707711,0.6471032420585385,0.34429867287067695
K00899.03,CONFIRMED,15.36845737,2.4714,756.1,1.11,3561.0,4.855,0.411,15.234,0,0,0,0,0,2.795356151756313,6.629495345109261,0.7466879474879752,0.34429867287067695
K00900.01,CONFIRMED,13.81020318,3.048,1309.7,4.56,5942.0,4.327,1.142,15.425,0,0,0,0,0,2.6953163472943116,7.1783166246255,1.715598108262491,0.761739972025557
K00911.01,CONFIRMED,4.093578461,2.5833,538.6,2.85,6077.0,4.471,0.999,15.399,0,0,0,0,0,1.627980621071876,6.290828124333601,1.3480731482996928,0.692647055518263
K00911.02,CONFIRMED,105.145959,8.593,685.4,3.43,6077.0,4.471,0.999,15.399,0,0,0,0,0,4.664815118654023,6.531460548173753,1.4883995840570443,0.692647055518263
K00912.01,CONFIRMED,10.8484518,2.9993,1675.6,2.34,4201.0,4.682,0.591,15.058,0,0,0,0,0,2.4721972092566835,7.4245232122037566,1.205970806988609,0.4643627493556498
K00912.02,CONFIRMED,6.66833241,1.915,362.3,1.18,4201.0,4.682,0.591,15.058,0,0,0,0,0,2.037099174530708,5.895228939227156,0.7793248768009976,0.4643627493556498
K00913.01,CONFIRMED,4.082274889,3.23015,17859.0,10.55,5655.0,4.581,0.794,15.198,0,0,0,0,0,1.6257589741474405,9.79031885443049,2.446685436967803,0.5844477636366044
K00914.01,CANDIDATE,3.886655224,3.1646,581.6,1.87,5662.0,4.61,0.738,15.371,0,0,0,0,0,1.5865080661778315,6.367500844525335,1.0543120297715298,0.5527350268432003
K00904.03,CONFIRMED,42.1406089,5.083,895.5,1.85,4500.0,4.656,0.646,15.791,0,0,0,0,0,3.764464755372296,6.798498293045188,1.0473189942805592,0.4983481022548781
K00904.04,CONFIRMED,4.617490562,2.2618,575.8,1.62,4500.0,4.656,0.646,15.791,0,0,0,0,0,1.7258850449691268,6.35749558597074,0.9631743177730056,0.4983481022548781
K00904.05,CONFIRMED,10.19849255,2.4283,634.1,1.75,4500.0,4.656,0.646,15.791,0,0,0,0,0,2.415779175492497,6.45378246680893,1.0116009116784799,0.4983481022548781
K00905.01,FALSE POSITIVE,5.795063956,3.2496,1692.9,4.33,5865.0,4.563,0.827,15.289,0,0,0,0,0,1.9161964597736763,7.434788841592336,1.6733512381777533,0.6026752773958697
K00906.01,CONFIRMED,7.15681552,2.5882,867.0,2.47,5029.0,4.494,0.838,15.46,0,0,0,0,0,2.098853837904793,6.7661917146603505,1.244154593958768,0.6086780239334952
K00906.02,CONFIRMED,17.64830851,2.0873,763.3,2.43,5029.0,4.494,0.838,15.46,0,0,0,0,0,2.9257554454619017,6.638960382248838,1.2325602611778486,0.6086780239334952
K00906.03,CONFIRMED,4.14810719,2.535,175.2,1.08,5029.0,4.494,0.838,15.46,0,0,0,0,0,1.6386291111954339,5.171619713502079,0.7323678937132266,0.6086780239334952
K00907.01,CONFIRMED,16.51410989,4.1575,973.5,2.72,5527.0,4.488,0.866,15.223,0,0,0,0,0,2.8630068354893927,6.881924518947615,1.3137236682850553,0.6237971024251521
K00907.02,CONFIRMED,30.1329298,5.172,1015.8,3.14,5527.0,4.488,0.866,15.223,0,0,0,0,0,3.438266095026584,6.9244157198752445,1.420695787837223,0.6237971024251521
K00907.03,CONFIRMED,4.79090809,2.603,251.3,1.36,5527.0,4.488,0.866,15.223,0,0,0,0,0,1.756289116938288,5.530618855647012,0.8586616190375187,0.6237971024251521
K00124.02,CONFIRMED,31.71981013,4.819,363.4,3.09,5869.0,4.024,1.626,12.935,0,0,0,0,0,3.487980708844849,5.898252165385803,1.4085449700547104,0.9654617758806043
K00907.04,CONFIRMED,99.6415962,4.448,952.5,2.64,5527.0,4.488,0.866,15.223,0,0,0,0,0,4.6115656533192,6.860139425040474,1.2919836816486494,0.6237971024251521
K00908.01,CONFIRMED,4.708326451,3.16114,7912.7,10.6,5560.0,4.246,1.21,15.113,0,0,0,0,0,1.7419258898152188,8.976350713721176,2.451005098112319,0.7929925155296614
K00909.01,FALSE POSITIVE,16.37198661,3.8449,4147.6,540.37,4187.0,4.656,0.592,15.654,0,0,0,0,0,2.854858943891712,8.330526206912046,6.294102963749818,0.46499108742219125
K00910.01,CONFIRMED,5.392026903,2.9804,1151.4,2.68,5198.0,4.589,0.801,15.651,0,0,0,0,0,1.8550514173099348,7.0496020032103734,1.3029127521808397,0.588342066193819
K00928.01,CANDIDATE,2.494170338,1.1221,863.7,2.42,5569.0,4.566,0.829,15.251,0,0,0,0,0,1.2510959620976725,6.762382625966384,1.2296405510745139,0.6037693694087286
K00929.01,CONFIRMED,6.491682808,4.301,7163.3,9.66,6123.0,4.413,1.107,15.649,0,0,0,0,0,2.0137934462589997,8.876865638350726,2.3664984187376987,0.7452651348220519
K00930.01,FALSE POSITIVE,3.044770796,10.0134,1695.0,24.54,5525.0,4.603,0.753,15.621,0,0,0,0,0,1.3974248853697875,7.4360278163518485,3.240245850604393,0.5613286059390974
K00931.01,CONFIRMED,3.855603916,3.2179,16653.0,13.61,6033.0,4.46,1.046,15.272,0,0,0,0,0,1.5801334845326602,9.720405706795765,2.681706225762608,0.7158866675294348
K00932.01,FALSE POSITIVE,3.855599139,3.183,1030.9,3.57,5936.0,4.501,0.965,15.054,0,0,0,0,0,1.5801325007204645,6.939157042121669,1.5195132049061133,0.6754922453212245
K00125.01,CONFIRMED,38.47876629,5.04169,23530.0,13.26,5510.0,4.539,0.879,13.779,0,0,0,0,0,3.6757629650901924,10.066073979755881,2.65745841498615,0.6307397204313283
K00915.01,FALSE POSITIVE,37.601661282,8.30604,59130.0,27.22,6140.0,4.354,1.096,15.505,0,0,0,0,0,3.6532953139384423,10.98751060056093,3.340030946424668,0.7400307664587957
K00916.01,CONFIRMED,3.314947362,1.8007,1398.2,3.94,5609.0,4.481,0.944,15.142,0,0,0,0,0,1.4620851256197334,7.2436559237043925,1.597365331199831,0.6647477060382473
K00917.01,FALSE POSITIVE,6.71969089,3.0231,969.7,4.37,5931.0,4.479,0.866,15.172,0,0,0,0,0,2.043774323079616,6.878017460718181,1.6808279085207734,0.6237971024251521
